Author baihacker (bailiangsky@gmail.com)
https://github.com/baihacker

dir = data/pe/all
start = 0
end = 1000
top = -1
format = console

This rating is based on Cordforces' rating system.
Author Mike Mirzayanov (mirzayanovmr@gmail.com)
http://codeforces.com/blog/entry/20762
http://codeforces.com/contest/1/submission/13861109

participants = 2825

rank    id                      rating    max rating
889     baruchel                1498      1498      
890     dfc.collins             1498      1498      
891     lavalamp                1498      1545      
892     peterpan8               1498      1498      
893     suj2to                  1498      1498      
894     tarass                  1498      1606      
895     Krushak                 1497      1497      
896     Larohar                 1497      1497      
897     Nisan                   1497      1497      
898     chriskauffman           1497      1497      
899     igor.nitto              1497      1497      
900     jnafziger               1497      1497      
901     liborius                1497      1522      
902     motw                    1497      1497      
903     scscsc                  1497      1497      
904     Akim239                 1496      1496      
905     Misyu                   1496      1496      
906     andrei.arusoaie         1496      1496      
907     ashareef                1496      1496      
908     authorj23               1496      1496      
909     dinosrc                 1496      1496      
910     famx_pencil             1496      1496      
911     jwnovak                 1496      1505      
912     koerber                 1496      1671      
913     rwr                     1496      1496      
914     SeeDee                  1495      1505      
915     Seth Troisi             1495      1617      
916     ShitterOfWorlds         1495      1495      
917     colt_browning           1495      1495      
918     dkopiec                 1495      1512      
919     eidanch                 1495      1495      
920     gumo                    1495      1586      
921     novakvt                 1495      1495      
922     syckls                  1495      1495      
923     utkarshlath             1495      1495      
924     wysiwyg                 1495      1495      
925     Jorge_Miranda           1494      1495      
926     _y                      1494      1494      
927     borls                   1494      1494      
928     cwmcr                   1494      1505      
929     dhh1995                 1494      1585      
930     karlmikelson            1494      1494      
931     kmisura                 1494      1494      
932     sly.puzzler             1494      1494      
933     willz                   1494      1494      
934     Blazing_Darkness        1493      1493      
935     CrazyHedgehog           1493      1493      
936     Lazy Smurf              1493      1493      
937     UMPEC15                 1493      1493      
938     Wolf_                   1493      1493      
939     asdugas                 1493      1493      
940     jarsyl                  1493      1493      
941     piratmoroten            1493      1565      
942     roosephu                1493      2063      
943     stewbasic               1493      1635      
944     bcmpinc                 1492      1492      
945     gok01172                1492      1492      
946     jeek                    1492      1492      
947     latkin                  1492      1492      
948     lazo                    1492      1492      
949     wjh720                  1492      1492      
950     AngrySquid              1491      1545      
951     Batalov                 1491      1850      
952     Liniarc                 1491      1579      
953     arrowrowe               1491      1491      
954     benzenemtg              1491      1491      
955     eeleee                  1491      1491      
956     fas                     1491      1491      
957     izufic                  1491      1491      
958     jdgilbey                1491      1491      
959     kloppi                  1491      1491      
960     kurtjanssens            1491      1491      
961     ll931110                1491      1491      
962     paske57                 1491      1491      
963     sabranguillaume         1491      1491      
964     wellwet                 1491      1554      
965     Cres                    1490      1490      
966     Gabor.Almasi            1490      1490      
967     HKX                     1490      1490      
968     IsoSampi                1490      1490      
969     Kasekopf                1490      1579      
970     Magic Vince             1490      1490      
971     Oleg Mazurov            1490      1490      
972     aewhite                 1490      1490      
973     creepone                1490      1490      
974     hiro.protagonist        1490      1490      
975     lawortsmann             1490      1490      
976     Chongkai                1489      1489      
977     EbTech                  1489      1489      
978     FunnyMan                1489      1489      
979     Langel                  1489      1489      
980     McRoosta                1489      1489      
981     MikaelCall              1489      1489      
982     Nilexys                 1489      1489      
983     Viper                   1489      1489      
984     d310                    1489      1500      
985     i6068634                1489      1489      
986     jstrom                  1489      1489      
987     pismobiker              1489      1533      
988     shik                    1489      1570      
989     thobel                  1489      1489      
990     ChrisL-B                1488      1488      
991     ElSir                   1488      1488      
992     Letian                  1488      1488      
993     agier                   1488      1488      
994     cheng.di                1488      2133      
995     nshomber                1488      1496      
996     she                     1488      1488      
997     thomas.moreau           1488      1488      
998     HiltonLange             1487      1487      
999     Michael_phelps          1487      1487      
1000    Snerd                   1487      1487      
1001    h0911092                1487      1487      
1002    jorbre                  1487      1487      
1003    Awata                   1486      1486      
1004    Medium                  1486      1486      
1005    SimonM                  1486      1544      
1006    anubhavi25              1486      1486      
1007    confluential            1486      1486      
1008    cormac77                1486      1486      
1009    cures                   1486      1486      
1010    cvz                     1486      1486      
1011    dwellwisely             1486      1486      
1012    ironman353              1486      1949      
1013    misterriley             1486      1486      
1014    oldpatzer               1486      1486      
1015    remyoudompheng          1486      1486      
1016    yarrr                   1486      1486      
1017    Alec_tk                 1485      1485      
1018    Bill                    1485      1485      
1019    Dukkha                  1485      1485      
1020    Lusirui                 1485      1485      
1021    atparrish               1485      1485      
1022    augurar                 1485      1485      
1023    deesee                  1485      1485      
1024    m3m3p4sm4l              1485      1485      
1025    mario62                 1485      1485      
1026    masterglob              1485      1485      
1027    mikhail.matrosov        1485      1485      
1028    newlisp                 1485      1485      
1029    niino                   1485      1701      
1030    pehenry                 1485      1485      
1031    Aayush Dwivedi          1484      1484      
1032    BeetrootChessElf        1484      1484      
1033    J_A                     1484      1590      
1034    RPK                     1484      1484      
1035    Talmon                  1484      1484      
1036    abuboaz                 1484      1484      
1037    al13n                   1484      2061      
1038    alazarev                1484      1484      
1039    atkins                  1484      1593      
1040    ehoyle                  1484      1484      
1041    fragali                 1484      1484      
1042    jonathanasdf            1484      1484      
1043    msauhta                 1484      1661      
1044    physhark                1484      1484      
1045    riemann                 1484      1696      
1046    woudt                   1484      1527      
1047    Paca_nugopacoB          1483      1483      
1048    beboh                   1483      1567      
1049    eu1er                   1483      1483      
1050    martinkirov             1483      1483      
1051    mathijspieters          1483      1483      
1052    prichard                1483      1483      
1053    137.036                 1482      1627      
1054    MichiK                  1482      1482      
1055    alvmaslov               1482      1482      
1056    ansis                   1482      1482      
1057    booleanopera            1482      1482      
1058    mellendo                1482      1654      
1059    shitpant                1482      1482      
1060    tgrbin                  1482      1482      
1061    aeglaeca                1481      1481      
1062    alfonsofernandez...     1481      1481      
1063    bendyna                 1481      1551      
1064    codelibrary             1481      1481      
1065    jml985                  1481      1481      
1066    ktheis                  1481      1481      
1067    lonesomeriderch         1481      1522      
1068    sgrella                 1481      1481      
1069    uberphish               1481      1535      
1070    ybelenky                1481      1481      
1071    Xaero                   1480      1480      
1072    frendylu                1480      1480      
1073    joelsmith               1480      1480      
1074    meeme                   1480      1480      
1075    misterz100              1480      1480      
1076    obov                    1480      1480      
1077    octalc0de               1480      1480      
1078    thrap                   1480      1480      
1079    ultrakeet               1480      1480      
1080    RChavez                 1479      1521      
1081    Toeofdoom               1479      1479      
1082    Umqra                   1479      1479      
1083    colinc719               1479      1479      
1084    eodus                   1479      1479      
1085    luechtdiode             1479      1479      
1086    rsylvan                 1479      1479      
1087    tl00104                 1479      1479      
1088    wraith                  1479      1479      
1089    ykanizo                 1479      1705      
1090    Thrax                   1478      1478      
1091    VAVAVA                  1478      1478      
1092    anderskr                1478      1478      
1093    backtracking            1478      1644      
1094    brattgeoff              1478      1478      
1095    jl694                   1478      1478      
1096    robot-dreams            1478      1478      
1097    Bugasu                  1477      1477      
1098    Dav2.71828              1477      1477      
1099    gizzywump               1477      1477      
1100    nekosenyo               1477      1501      
1101    shn11                   1477      1477      
1102    smartpapaya             1477      1477      
1103    sumirp                  1477      1477      
1104    t-bone                  1477      1477      
1105    Bumbler                 1476      1533      
1106    Calvin Xiao             1476      1568      
1107    Jamie                   1476      1530      
1108    KNIGHT0X300             1476      1585      
1109    Khaur                   1476      1476      
1110    Lanfeust                1476      1476      
1111    Pengolodh               1476      1842      
1112    T_Hutty                 1476      1476      
1113    jchaoisaac              1476      1558      
1114    konecnyp                1476      1476      
1115    rapsnoj                 1476      1476      
1116    stephenge               1476      1476      
1117    watch-maker             1476      1601      
1118    OEtzi007                1475      1475      
1119    QuickDraw               1475      1475      
1120    dgarceau                1475      1475      
1121    dufrannea               1475      1475      
1122    kivi11                  1475      1475      
1123    marian71                1475      1475      
1124    pterjan                 1475      1475      
1125    somethinginbetween      1475      1475      
1126    akrasuski1              1474      1474      
1127    elnn                    1474      1782      
1128    ravdin                  1474      1474      
1129    wss1995                 1474      1518      
1130    yosupo                  1474      1474      
1131    Nananami                1473      1473      
1132    Oscar da Grouch         1473      1473      
1133    Ted                     1473      1536      
1134    albert_nik              1473      1546      
1135    andrewpearson           1473      1473      
1136    antognini               1473      1473      
1137    brilsmurf               1473      1473      
1138    bunit                   1473      1473      
1139    erker                   1473      1473      
1140    marcusrw                1473      1473      
1141    phantasmpika            1473      1473      
1142    raumadum                1473      1520      
1143    tenryuhito              1473      1473      
1144    Aleksander Blomskold    1472      1561      
1145    Bizon                   1472      1487      
1146    Darkened                1472      1472      
1147    Oyvind                  1472      1472      
1148    Travary                 1472      1472      
1149    alexei.soloview         1472      1511      
1150    andreamaf               1472      1472      
1151    antonfire               1472      1472      
1152    aysu                    1472      1472      
1153    babufong                1472      1472      
1154    guy.scrum               1472      1472      
1155    puzzlepalace            1472      1472      
1156    sbrown7637              1472      1472      
1157    sdx96                   1472      1472      
1158    shersche                1472      1472      
1159    timdumol                1472      1472      
1160    unc                     1472      1613      
1161    2rf                     1471      1503      
1162    Exbir                   1471      1471      
1163    NoHire                  1471      1471      
1164    Owlfred                 1471      1471      
1165    Sculptor                1471      1471      
1166    artch                   1471      1471      
1167    doctorsandwich1         1471      1471      
1168    ewelch                  1471      1471      
1169    hx-wang13               1471      1471      
1170    kpjy                    1471      1471      
1171    nevel                   1471      1471      
1172    oleglyamin              1471      1638      
1173    rgao14                  1471      1471      
1174    roddy                   1471      1471      
1175    Delicato                1470      1470      
1176    Esic                    1470      1500      
1177    FancyMouse              1470      1470      
1178    Kawazoe                 1470      1785      
1179    MagdJTK                 1470      1470      
1180    Rohit S                 1470      1498      
1181    airobo                  1470      1470      
1182    appletking              1470      1470      
1183    ax8529221               1470      1787      
1184    burkaysucu              1470      1470      
1185    clytorock               1470      1486      
1186    domingos                1470      1470      
1187    lua                     1470      1470      
1188    sjohna                  1470      1470      
1189    ummmstuff               1470      1470      
1190    Andreas Laemmlein       1469      1469      
1191    Philip_Gibbs            1469      1590      
1192    Raman                   1469      1469      
1193    Serge                   1469      1576      
1194    czp                     1469      1635      
1195    devil_may_cry           1469      1469      
1196    j_dp                    1469      1469      
1197    joelphillips            1469      1469      
1198    rofldofllol             1469      1469      
1199    sprjp2                  1469      1469      
1200    th3br4in                1469      1469      
1201    wartysoybean            1469      1677      
1202    Carsten_Dietzel         1468      1468      
1203    Jonas1729               1468      1604      
1204    Pertix                  1468      1468      
1205    RR                      1468      1468      
1206    Zach                    1468      1468      
1207    agord                   1468      1468      
1208    bapt.collet             1468      1511      
1209    cosimo.dw               1468      1486      
1210    croguet                 1468      1468      
1211    dsherman                1468      1690      
1212    jnalanko                1468      1468      
1213    leed888                 1468      1468      
1214    matthias                1468      1478      
1215    mayf3                   1468      1468      
1216    redwolf                 1468      1502      
1217    renedescartes           1468      1468      
1218    stephen_weber           1468      1468      
1219    tmcginniss              1468      1468      
1220    Plus.One                1467      1467      
1221    Porkynator              1467      1467      
1222    bryanhe                 1467      1492      
1223    davidben                1467      1467      
1224    duyboy135               1467      1467      
1225    ggse                    1467      1467      
1226    jaheave                 1467      1589      
1227    jpeg13                  1467      1468      
1228    ksc                     1467      1467      
1229    ric3rcar                1467      1467      
1230    rudradevbasak           1467      1467      
1231    Dadeyemi                1466      1466      
1232    Michiel                 1466      1528      
1233    Zarchi                  1466      1466      
1234    chyx                    1466      1466      
1235    equation314             1466      1466      
1236    jkon                    1466      1466      
1237    kordle                  1466      1466      
1238    mt-i                    1466      1466      
1239    russellr                1466      1525      
1240    snchlsn                 1466      1466      
1241    yourmaths               1466      1480      
1242    Brian.Mellendorf        1465      1660      
1243    Catalytical             1465      1465      
1244    Raizel                  1465      1465      
1245    abinoam                 1465      1465      
1246    bdeket                  1465      1465      
1247    edj2010                 1465      1465      
1248    fibberts                1465      1465      
1249    jakeski                 1465      1465      
1250    joereddington           1465      1465      
1251    kkornis                 1465      1503      
1252    krst                    1465      1465      
1253    michael.oliver          1465      1465      
1254    sillycross              1465      1465      
1255    simenheg                1465      1465      
1256    skaldskaparmal          1465      1465      
1257    wnvl                    1465      1523      
1258    DerekLedbetter          1464      2102      
1259    Minion                  1464      1464      
1260    alonm                   1464      1466      
1261    fredrik79               1464      1464      
1262    knozag                  1464      1464      
1263    macdjord                1464      1464      
1264    rboykiy                 1464      1464      
1265    rzahniser               1464      1464      
1266    AZJohno                 1463      1463      
1267    Dragonite595            1463      1463      
1268    Dunderhead              1463      1463      
1269    Massimo                 1463      1463      
1270    MyNameIsAlreadyTaken    1463      1463      
1271    Sunrunner1605           1463      1463      
1272    akdheirl                1463      1673      
1273    br4mski1                1463      1524      
1274    hsiu                    1463      1463      
1275    htehlik3                1463      1463      
1276    marvel2010              1463      1478      
1277    rblackadar              1463      1463      
1278    stjepan                 1463      1463      
1279    tmathmeyer              1463      1463      
1280    wede                    1463      1463      
1281    Arkelenia               1462      1462      
1282    WhatsUp                 1462      1870      
1283    _Blackhawk_             1462      1462      
1284    adib.surani             1462      1462      
1285    evgkuznetsov            1462      1462      
1286    fuzzywuzzy              1462      1462      
1287    hattori.hanzo02         1462      1462      
1288    marcelm                 1462      1462      
1289    mcreinhard              1462      1462      
1290    muffoosta               1462      1462      
1291    patayg                  1462      1462      
1292    popobawa                1462      1462      
1293    tiprof                  1462      1469      
1294    4rm4g3dd0n              1461      1461      
1295    Exhor                   1461      1461      
1296    Hilpertti               1461      1461      
1297    Oren                    1461      1461      
1298    Travis.Johnston         1461      1477      
1299    Werkov                  1461      1461      
1300    WildUtah                1461      1524      
1301    geva                    1461      1461      
1302    jfirester               1461      1461      
1303    lievenvanderheide       1461      1461      
1304    mlnwc                   1461      1461      
1305    ne.script               1461      1461      
1306    paulc                   1461      1461      
1307    rmcc                    1461      1605      
1308    saintqdd                1461      1461      
1309    yuzeming                1461      1461      
1310    Dor Shmoish             1460      1785      
1311    Ragwortshire            1460      1538      
1312    VasilisKalogirou        1460      1460      
1313    bmarinoff               1460      1460      
1314    cheddarcheeseyumz       1460      1460      
1315    fkoprivec               1460      1460      
1316    ivanvl                  1460      1460      
1317    jeb3                    1460      1495      
1318    junaidmansuri           1460      1460      
1319    kemperb                 1460      1460      
1320    nlse                    1460      1460      
1321    stonecrop               1460      1460      
1322    tomh                    1460      1460      
1323    viktorkrastev           1460      1460      
1324    wand125                 1460      1460      
1325    ArrayMaster3000         1459      1459      
1326    Schattenjager           1459      1590      
1327    desh                    1459      1459      
1328    fahasch                 1459      1459      
1329    fra                     1459      1644      
1330    frederick_schneider     1459      1469      
1331    lnz__                   1459      1459      
1332    mordon                  1459      1459      
1333    sorgloomer              1459      1575      
1334    tinnderbox              1459      1828      
1335    6packpigeon             1458      1458      
1336    Amber00_Chen            1458      1458      
1337    BorisZZZ                1458      1509      
1338    DColes                  1458      1458      
1339    Eldaerin                1458      1531      
1340    KooKeR                  1458      1458      
1341    Pavgran                 1458      1470      
1342    Soul                    1458      1458      
1343    armwal                  1458      1463      
1344    baiguzair               1458      1526      
1345    bbi5291                 1458      1458      
1346    dened                   1458      1458      
1347    filippovitale           1458      1458      
1348    hedgehog3815            1458      1458      
1349    msg555                  1458      1458      
1350    rorisk                  1458      1488      
1351    shanth                  1458      1458      
1352    singlethread            1458      1458      
1353    yojoe1000               1458      1458      
1354    JammaB                  1457      1457      
1355    Khalid                  1457      1457      
1356    Over_score              1457      1457      
1357    TheLoneGnu              1457      1457      
1358    alex_l                  1457      1579      
1359    anders.skovborg         1457      1547      
1360    cvrrao                  1457      1457      
1361    dhm                     1457      1457      
1362    mastensg                1457      1457      
1363    photonicCat             1457      1457      
1364    powzapbiff              1457      1457      
1365    sginne                  1457      1457      
1366    Phicar                  1456      1456      
1367    T.M.                    1456      1526      
1368    Thanos Darkadakis       1456      1456      
1369    edward-s                1456      1456      
1370    folds                   1456      1456      
1371    ilevco                  1456      1456      
1372    janepopova              1456      1456      
1373    jjono                   1456      1456      
1374    kev_the_ref             1456      1456      
1375    meesum                  1456      1456      
1376    richyfourtytwo          1456      1456      
1377    rlindley                1456      1456      
1378    shlomif                 1456      1570      
1379    simonzack               1456      1456      
1380    xieshiqi                1456      1456      
1381    Cifko                   1455      1455      
1382    John Smith              1455      1455      
1383    JohnMorris              1455      1516      
1384    JosefK                  1455      1473      
1385    Kacper Oreszczuk        1455      1455      
1386    Kuldar                  1455      1455      
1387    LeoTheAwesome           1455      1455      
1388    Roy                     1455      1455      
1389    akaja                   1455      1758      
1390    egi                     1455      1455      
1391    jarlsberg               1455      1546      
1392    m1tch37                 1455      1455      
1393    montyn                  1455      1455      
1394    namatori                1455      1455      
1395    p.ingo                  1455      1455      
1396    svanhee                 1455      1455      
1397    talyadid                1455      1488      
1398    xjt                     1455      1455      
1399    Ingix                   1454      1454      
1400    SpecialMike             1454      1454      
1401    bnprks                  1454      1454      
1402    btilly                  1454      1454      
1403    clotz.sugar             1454      1654      
1404    fox0571                 1454      1454      
1405    ldobsik                 1454      1454      
1406    lord.sidious            1454      1454      
1407    mruxim                  1454      1454      
1408    mstczuo                 1454      1454      
1409    p3bz                    1454      1503      
1410    smartassjacob           1454      1454      
1411    vadius                  1454      1454      
1412    613                     1453      1453      
1413    Trieksie                1453      1453      
1414    a.gilotte               1453      1497      
1415    abcwuhang               1453      1769      
1416    bbarry                  1453      1453      
1417    biltharesatyendra       1453      1458      
1418    deanaw                  1453      1453      
1419    heen                    1453      1453      
1420    kfj83hjdh38fjdg         1453      1453      
1421    moh11                   1453      1453      
1422    moovybuf                1453      1490      
1423    pkqs90                  1453      1453      
1424    tomato_liu              1453      1453      
1425    vindobona               1453      1453      
1426    aanester12              1452      1452      
1427    cousin_it               1452      1452      
1428    ednerd                  1452      1452      
1429    jasonanema              1452      1452      
1430    ralu                    1452      1452      
1431    schiffes                1452      1452      
1432    sherlock1982            1452      1452      
1433    starblue                1452      1589      
1434    sushi                   1452      1452      
1435    BlackHC                 1451      1451      
1436    RLG23                   1451      1451      
1437    Rescudo                 1451      1451      
1438    dbergh                  1451      1451      
1439    emiliosilva             1451      1451      
1440    grokus                  1451      1451      
1441    jarpiain                1451      1451      
1442    mraztul                 1451      1515      
1443    orantius                1451      1554      
1444    vitaminz                1451      1451      
1445    31355                   1450      1639      
1446    Arkadi                  1450      1450      
1447    Blabla404               1450      1450      
1448    PandaFromHell           1450      1450      
1449    ProfessorSnake          1450      1450      
1450    Steven Moreland         1450      1452      
1451    Taar                    1450      1450      
1452    danielik                1450      1450      
1453    dsanders                1450      1450      
1454    gavento                 1450      1450      
1455    hamedsaleh              1450      1450      
1456    how                     1450      1450      
1457    ilovepink               1450      1450      
1458    johnywith1n             1450      1450      
1459    jujaji                  1450      1909      
1460    keldorn                 1450      1450      
1461    klao                    1450      1482      
1462    lgarron                 1450      1494      
1463    mark                    1450      1450      
1464    pallada92               1450      1450      
1465    redlid                  1450      1450      
1466    sQu1rr                  1450      1450      
1467    sleepintegrity          1450      1450      
1468    xplat                   1450      1450      
1469    Heart_Blue              1449      1536      
1470    Ideophage               1449      1449      
1471    NiroBC                  1449      1514      
1472    aobara                  1449      1474      
1473    bderrett                1449      1449      
1474    irekb                   1449      1482      
1475    lehnekbn                1449      1449      
1476    mVChr                   1449      1449      
1477    mtardibu                1449      1553      
1478    nielsb                  1449      1449      
1479    odemacek                1449      1449      
1480    oyvinlek                1449      1449      
1481    poo123oor               1449      1449      
1482    satej                   1449      1449      
1483    vkon15                  1449      1449      
1484    weigen                  1449      1475      
1485    Dombro                  1448      1448      
1486    HectorESP               1448      1448      
1487    MacKnights              1448      1584      
1488    Moai                    1448      1448      
1489    TomSirgedas             1448      1811      
1490    gbdalako                1448      1448      
1491    mahrwald                1448      1448      
1492    michaeljohnston0        1448      1448      
1493    shinca12                1448      1448      
1494    tsmith                  1448      1448      
1495    zaphod                  1448      1448      
1496    HaakonV                 1447      1447      
1497    Max__                   1447      1447      
1498    Robert_OConnor          1447      1447      
1499    btraill                 1447      1447      
1500    dreamwalker007          1447      1447      
1501    eriadrim                1447      1447      
1502    fmartin6                1447      1447      
1503    ilogico                 1447      1447      
1504    jojo99                  1447      1447      
1505    maky                    1447      1447      
1506    mathguy314              1447      1745      
1507    mv360                   1447      1447      
1508    numerisereality         1447      1502      
1509    odwalla_bongwater       1447      1447      
1510    papa                    1447      1447      
1511    thek1d                  1447      1447      
1512    yjc9696                 1447      1447      
1513    zcxvbn                  1447      1459      
1514    2053258GR               1446      1460      
1515    CoreyJKelly             1446      1446      
1516    Cyberen                 1446      1446      
1517    DenisK                  1446      1446      
1518    Felna                   1446      1446      
1519    GoodDok                 1446      1446      
1520    Milric                  1446      1446      
1521    Raiton                  1446      1446      
1522    XiaowenXie              1446      1446      
1523    dubdub                  1446      1446      
1524    dzhou                   1446      1446      
1525    fx2                     1446      1446      
1526    hallliu                 1446      1446      
1527    imp_                    1446      1446      
1528    rid89                   1446      1446      
1529    sdyy1990                1446      1614      
1530    wcheung.math            1446      1446      
1531    x0_000                  1446      1446      
1532    786b6364                1445      1445      
1533    A-L-P-H-A               1445      1445      
1534    EdM                     1445      1459      
1535    Michiel23               1445      1601      
1536    PoweredByJava           1445      1445      
1537    ed1d1a8d                1445      1445      
1538    gillesT                 1445      1461      
1539    int-e                   1445      1445      
1540    keita3                  1445      1529      
1541    martinrg                1445      1445      
1542    mjkoo                   1445      1445      
1543    mvkid                   1445      1445      
1544    pllk                    1445      1445      
1545    xwen                    1445      1445      
1546    Carl Edman              1444      1693      
1547    Jenny                   1444      1444      
1548    SteVwonder              1444      1483      
1549    coquelicot              1444      1444      
1550    dswenson                1444      1444      
1551    ignat_s                 1444      1743      
1552    imgry22                 1444      1444      
1553    jatingoel1037           1444      1444      
1554    khassani                1444      1444      
1555    lukius                  1444      1528      
1556    naaisekar               1444      1527      
1557    ronno                   1444      1444      
1558    taorunz                 1444      1444      
1559    ush                     1444      1467      
1560    Lyrius                  1443      1443      
1561    Markus_17               1443      1443      
1562    Michael.Wurtz           1443      1443      
1563    Ruinell                 1443      1443      
1564    changsheng              1443      1504      
1565    dsagal                  1443      1443      
1566    guciom                  1443      1443      
1567    jezparov                1443      1443      
1568    ludopulles              1443      1443      
1569    mcamac                  1443      1443      
1570    miska11                 1443      1443      
1571    tklalmighty             1443      1484      
1572    waiwaipig               1443      1443      
1573    RabidRabbit             1442      1442      
1574    cromod                  1442      1442      
1575    dmease                  1442      1442      
1576    gilwolff                1442      1442      
1577    instantmegadeath        1442      1442      
1578    invisibleparticle       1442      1442      
1579    nickyluck               1442      1442      
1580    pzhon                   1442      1442      
1581    qwertyuiop22334         1442      1442      
1582    relativity              1442      1472      
1583    rydotyosh               1442      1442      
1584    sparky_z                1442      1442      
1585    ssar                    1442      1442      
1586    svensen                 1442      1442      
1587    vishalarul              1442      1442      
1588    xl                      1442      1523      
1589    ArnoudS                 1441      1441      
1590    Cendro                  1441      1441      
1591    FedyuninV               1441      1441      
1592    Matthew Fahrbach        1441      1751      
1593    cojna                   1441      1441      
1594    donovanklieu            1441      1441      
1595    makhoma                 1441      1441      
1596    mho                     1441      1441      
1597    misias                  1441      1505      
1598    msylw                   1441      1441      
1599    mtchang                 1441      1441      
1600    ys302                   1441      1516      
1601    ANDERStG                1440      1481      
1602    Ben                     1440      1440      
1603    Maenam                  1440      1440      
1604    Sam777e                 1440      1440      
1605    Tatsu_c                 1440      1440      
1606    Teggers                 1440      1440      
1607    TonyvanderPeet          1440      1440      
1608    aplump                  1440      1440      
1609    bobjalynch              1440      1440      
1610    caoyi0905               1440      1440      
1611    georgsk                 1440      1440      
1612    hpod                    1440      1440      
1613    impossiblity            1440      1496      
1614    kccoder                 1440      1440      
1615    mathseal                1440      1658      
1616    miodrag.milenkovic      1440      1440      
1617    mister                  1440      1440      
1618    mnuca                   1440      1520      
1619    nuffer                  1440      1440      
1620    oswww                   1440      1440      
1621    poao899                 1440      1440      
1622    pred                    1440      1440      
1623    skyivair                1440      1588      
1624    stch                    1440      1515      
1625    t5tmy                   1440      1440      
1626    taiji                   1440      1440      
1627    tjm460                  1440      1440      
1628    MFred                   1439      1439      
1629    Marco Cecchi            1439      1498      
1630    Seraltus                1439      1439      
1631    abecker                 1439      1477      
1632    bigdave                 1439      1439      
1633    colemanik               1439      1439      
1634    dark-marouane           1439      1439      
1635    decden                  1439      1439      
1636    henric.e                1439      1439      
1637    jtonejc                 1439      1472      
1638    mordna                  1439      1439      
1639    1739                    1438      1532      
1640    Certin                  1438      1438      
1641    DutchDev                1438      1438      
1642    Jonatan Rydh            1438      1438      
1643    Psycho_Coder            1438      1438      
1644    Tias                    1438      1438      
1645    archmageirvine          1438      1452      
1646    edward.wang             1438      1438      
1647    gchesakov               1438      1438      
1648    jcvb                    1438      1438      
1649    kwojtas                 1438      1438      
1650    larsroe                 1438      1438      
1651    manman                  1438      1487      
1652    meeper                  1438      1438      
1653    nikiml                  1438      1438      
1654    warwicka                1438      1438      
1655    wertzu                  1438      1438      
1656    y0105w49                1438      1438      
1657    Michael Wood            1437      1437      
1658    Plano                   1437      1437      
1659    aclarridge              1437      1437      
1660    aid                     1437      1481      
1661    alerner                 1437      1437      
1662    dogooder                1437      1437      
1663    jdelany                 1437      1437      
1664    mmaximus                1437      1510      
1665    nuvw                    1437      1437      
1666    pbaratta                1437      1437      
1667    qqqqqqqqq               1437      1437      
1668    rosefirefish            1437      1437      
1669    steffens                1437      1437      
1670    xxscorp                 1437      1437      
1671    zukerman                1437      1437      
1672    BigT                    1436      1436      
1673    Goophy                  1436      1436      
1674    Gotthard                1436      1436      
1675    Lucas.m                 1436      1436      
1676    TSC                     1436      1436      
1677    UltraSuperboy           1436      1436      
1678    alexandros              1436      1436      
1679    amlesh_jk               1436      1436      
1680    blole                   1436      1490      
1681    dimkiriyenko            1436      1436      
1682    eddyaper                1436      1436      
1683    fear_n2                 1436      1436      
1684    jcookmeyer              1436      1436      
1685    misspiggy               1436      1436      
1686    nimrod                  1436      1436      
1687    niquefa_diego           1436      1436      
1688    un1                     1436      1436      
1689    .sjtu-lyj               1435      1435      
1690    Herbee61                1435      1435      
1691    L_James                 1435      1435      
1692    MrWinnieThePooh         1435      1435      
1693    Olivier B.              1435      1435      
1694    aropan                  1435      1539      
1695    ckyony                  1435      1435      
1696    daveFNbuck              1435      1513      
1697    gwg                     1435      1435      
1698    jankojerinic            1435      1435      
1699    marshall                1435      1435      
1700    matpat                  1435      1435      
1701    skynet                  1435      1435      
1702    snubcube                1435      1566      
1703    ysymyth                 1435      1435      
1704    ARYoung65               1434      1434      
1705    Ashish Kumar Singh      1434      1484      
1706    Hipi_                   1434      1434      
1707    Kaladin1                1434      1457      
1708    Zegalur                 1434      1567      
1709    anst                    1434      1434      
1710    brahmagupta             1434      1434      
1711    dirtlamb5               1434      1434      
1712    dobelo9                 1434      1434      
1713    effectfully             1434      1434      
1714    it4kp                   1434      1563      
1715    ivan_vranjic            1434      1434      
1716    jbrennen                1434      1528      
1717    jetforce1               1434      1434      
1718    kentskinner             1434      1472      
1719    kne                     1434      1434      
1720    lovro                   1434      1434      
1721    mathdev                 1434      1434      
1722    negreanu                1434      1434      
1723    quantumelixir           1434      1434      
1724    ranjanshrestha          1434      1434      
1725    rotsor                  1434      1466      
1726    surt91                  1434      1434      
1727    thierry.deo             1434      1434      
1728    willhf                  1434      1434      
1729    Jakube                  1433      1433      
1730    LeinidR                 1433      1472      
1731    MrBingley               1433      1433      
1732    RicardoB                1433      1433      
1733    StMisbehavin            1433      1433      
1734    jeff.collins            1433      1433      
1735    kstubis                 1433      1433      
1736    m_svenstrup             1433      1433      
1737    mps                     1433      1436      
1738    rathmann                1433      1481      
1739    vprunet                 1433      1433      
1740    xorisnotor              1433      1433      
1741    Bo                      1432      1432      
1742    Denis Pinsard           1432      1622      
1743    EricJeans               1432      1432      
1744    EthantSterling          1432      1432      
1745    Eugene.Kocherga         1432      1432      
